group,feature,v3_mean,tally_mean,mean_difference,v3_std,tally_std,smd_tally_minus_v3,abs_smd,v3_median,tally_median,robust_median_shift,ks_statistic,ks_pvalue
baseline_wrong,baseline_numprob_0,2.1859001704183278e-05,0.025137506613998536,0.025115647612294352,3.13065738674621e-05,0.0824826090959,0.4306227374712531,0.4306227374712531,1.1394594912603146e-05,1.1408470994262075e-05,2.2069988603151332e-05,0.3180311864522391,8.347582522705077e-53
baseline_wrong,baseline_numprob_9,0.045757049044003774,0.0077463541013814054,-0.03801069494262237,0.15464206018243665,0.03920627261473225,-0.33695029009652283,0.33695029009652283,6.554791386965352e-06,1.3987388190088693e-05,0.013630813210234953,0.1329808171913435,1.766117670190168e-09
baseline_wrong,geom_local_asymmetry,0.028039315922428244,-0.02452345804023084,-0.052562773962659085,0.1784918719030471,0.19466462161768833,-0.28145551597587926,0.28145551597587926,0.008112820486154,-0.01059596400846655,-0.11346706288846171,0.25697133591870436,1.9832849332408306e-34
baseline_wrong,geom_p_up1,0.07755566440934265,0.111172584572636,0.033616920163293346,0.12132343751382986,0.11913271579329933,0.27959796084875416,0.27959796084875416,0.0140482503018638,0.06666077323238455,0.39080600168635155,0.2069004963741806,2.1500339017250836e-22
baseline_wrong,baseline_numprob_5,0.10597817872970906,0.05356700417010133,-0.05241117455960773,0.2818120093289495,0.13029030418426532,-0.2387343181454404,0.2387343181454404,1.4038861304252516e-05,0.0008941964794907499,0.06967234825637858,0.3707991865886603,4.438236700007345e-72
baseline_wrong,baseline_numprob_13,8.521711271009208e-05,0.0019296323626506375,0.0018444152499405455,0.0014625249098486857,0.014393823196087643,0.18028814563674517,0.18028814563674517,1.7202817210791345e-07,2.0065654968206375e-06,0.19340234239037696,0.4889505942137521,2.092742532829513e-127
baseline_wrong,baseline_numprob_14,3.6260798421220124e-06,0.00225773936693201,0.0022541132870898878,6.754328070611055e-05,0.01897612744656234,0.16798882688141972,0.16798882688141972,1.3490398776265378e-07,2.5627765004505086e-06,0.24818496463000478,0.6492994914047545,2.7286491137240607e-233
baseline_wrong,baseline_numprob_15,7.376714804061313e-07,0.002291243312154066,0.00229050564067366,3.205609002104726e-06,0.02065262237485932,0.15684517171320475,0.15684517171320475,3.995229361867823e-07,2.044200582067911e-06,0.19553120924624984,0.4856118277170909,1.3415355916723651e-125
baseline_wrong,geom_signed_distance_mass,0.023851502240809275,0.06685577193949707,0.0430042696986878,0.18142437082611357,0.522564607318915,0.10994461728910185,0.10994461728910185,0.0059273557574599,-3.070892352103525e-06,-0.02469446001026237,0.2105184999921842,3.566090270577673e-23
baseline_wrong,geom_expected_minus_pred,0.023851502240809303,0.06685577193949707,0.04300426969868777,0.1814243708261136,0.522564607318915,0.10994461728910178,0.10994461728910178,0.0059273557574606,-3.070892352297072e-06,-0.024694460010265946,0.2105184999921842,3.566090270577673e-23
baseline_wrong,geom_signed_tail_mass,0.027478028392680657,0.004204278196886893,-0.023273750195793766,0.1798044631732582,0.25087734347391366,-0.10663637324163738,0.10663637324163738,0.0076875358146202,-0.0042114446961532,-0.05892723663561508,0.23999968736810842,4.7738048824464424e-30
baseline_wrong,baseline_numprob_10,0.007664551689301143,0.004140962275114924,-0.0035235894141862198,0.04703790624905967,0.023751244155537036,-0.09456640767532747,0.09456640767532747,2.898501626547919e-06,6.918334081844367e-06,0.09544002431686122,0.22381459223564487,3.6915131722031207e-26
baseline_wrong,baseline_numprob_12,0.0014026207712808333,0.002273167518008702,0.0008705467467278686,0.018846221998897118,0.015459773958076416,0.05050639423676855,0.05050639423676855,3.899273619662772e-07,4.774404779485807e-06,0.20858112600357742,0.5635651688283267,7.649311488026089e-172
baseline_wrong,baseline_numprob_4,0.07049856987281808,0.07836906353790489,0.007870493665086811,0.23942394217963595,0.16222546732527218,0.03848642350205391,0.03848642350205391,2.2467985200960967e-06,0.0047032399873378,0.13314636545254044,0.7040193092824671,3.573975749368106e-279
baseline_wrong,baseline_numprob_11,0.004210942203455771,0.003072261311951025,-0.0011386808915047459,0.043302322724451246,0.02468292665171967,-0.03230812001682362,0.03230812001682362,5.649564178769387e-07,5.80875717292162e-06,0.16933171919612966,0.5028975292133187,4.011056499715239e-135
