layer,head,n_pairs,mean_effect_wrong,mean_effect_correct,mean_interaction_logp,mean_abs_interaction_logp,negative_interaction_fraction,positive_interaction_fraction
33,0,5,-0.13423135280609128,0.000530654378235333,-0.1347620071843266,0.13476797109469768,0.8,0.2
33,1,5,-0.913109540939331,-0.0628848338499665,-0.8502247070893645,0.8502247070893645,1.0,0.0
33,2,5,-0.0589977860450744,-0.0029118828941136618,-0.056085903150960736,0.05608590315096075,1.0,0.0
33,3,5,-0.00015480518341063953,0.009459539456292968,-0.009614344639703606,0.09115754100494086,0.6,0.4
33,4,5,-0.0378951072692871,0.0036894774995744305,-0.04158458476886153,0.05230318075045941,0.8,0.2
33,5,5,0.11827425956726072,-0.008345800265669806,0.1266200598329305,0.21033395268023009,0.4,0.6
33,6,5,-0.07319365739822385,0.010716462880372968,-0.08391012027859683,0.1062510799616575,0.6,0.4
33,7,5,0.012540090084075944,-0.05050695571117101,0.06304704579524696,0.30982429315336046,0.4,0.6
33,8,5,0.026053214073181157,0.0013283025473356488,0.024724911525845515,0.02495747208595269,0.4,0.6
33,9,5,0.021740031242370637,0.0020440850872547,0.01969594615511594,0.0308306945022195,0.4,0.6
33,10,5,-0.07046808004379271,0.004776922380551702,-0.0752450024243444,0.10436214557848869,0.8,0.2
33,11,5,-0.01659463644027708,0.016973748896270967,-0.033568385336548046,0.06467587659135457,0.8,0.2
33,12,5,-0.030779051780700683,0.004855331638827901,-0.035634383419528584,0.06894431724213057,0.6,0.4
33,13,5,0.00108101367950442,0.004037368996068861,-0.0029563553165644378,0.093349990947172,0.8,0.2
33,14,5,-0.0456219792366028,0.00302661303430798,-0.04864859227091078,0.04894030652940269,0.6,0.4
33,15,5,-0.0245660901069641,-0.0061300011351704525,-0.01843608897179365,0.031512322183698364,0.4,0.6
33,16,5,-0.04967139959335326,0.005089263478294,-0.054760663071647266,0.06578007177449757,0.8,0.2
33,17,5,-0.0748183488845825,-0.00254898499697448,-0.07226936388760802,0.0724563723430037,0.8,0.2
33,18,5,-0.014534544944763162,0.00901350467465822,-0.02354804961942138,0.026077691605314625,0.4,0.6
33,19,5,-0.031949627399444555,0.013530283747240874,-0.04547991114668543,0.07656187820248299,0.8,0.2
33,20,5,0.020511984825134284,0.006893228646367799,0.01361875617876648,0.075940291583538,0.6,0.4
33,21,5,-0.14299470186233518,0.004710506927222037,-0.14770520878955723,0.14770520878955723,1.0,0.0
33,22,5,0.03777976036071774,0.01194469477050004,0.025835065590217705,0.07561260913498698,0.2,0.8
33,23,5,-0.11222989559173582,-0.0036766376812010586,-0.10855325791053476,0.1086691212374717,0.8,0.2
33,24,5,-0.07077891826629637,-0.0004527179058640824,-0.07032620036043227,0.07079682019539171,0.6,0.4
33,25,5,0.01797688007354738,-0.0004043112508952351,0.01838119132444262,0.05298824524506923,0.4,0.6
33,26,5,-0.048214960098266604,0.0039968870580196336,-0.05221184715628624,0.05230268742889164,0.8,0.2
33,27,5,0.0028983712196350127,0.009714202955365174,-0.006815831735730166,0.042872925382107484,0.2,0.8
33,28,5,0.08885733485221861,-0.0067810143809765204,0.09563834923319511,0.13792110639624294,0.2,0.8
33,29,5,-0.02779122591018678,0.0105238908436149,-0.038315116753801684,0.03993787714280188,0.4,0.6
33,30,5,-0.10296217203140254,0.010336851328611354,-0.11329902336001389,0.11329902336001389,1.0,0.0
33,31,5,-0.04705348014831544,0.0075696237385272595,-0.054623103886842696,0.05469597605988378,0.8,0.2
38,0,5,-0.024879717826843235,0.002912844484671925,-0.02779256231151516,0.033230794547125624,0.6,0.4
38,1,5,-0.02460652589797973,0.005691737914457883,-0.030298263812437616,0.03031589169986542,0.6,0.4
38,2,5,-0.04692852497100829,0.003120369464158995,-0.05004889443516728,0.05004889443516728,1.0,0.0
38,3,5,-0.08645648956298824,0.00010607573203742063,-0.08656256529502566,0.10823511215858157,0.8,0.2
38,4,5,-0.046411931514739976,0.005539629096165269,-0.051951560610905244,0.0519630487542599,0.8,0.2
