alpha,group,feature_index,feature,ridge_coef_standardized,scaler_train_mean,scaler_train_scale,v3_raw_mean,tally_raw_mean,raw_mean_shift,v3_mean_z,tally_mean_z,delta_mean_z,score_drift_contribution,abs_score_drift_contribution
4.0,baseline_wrong,4,baseline_top1_prob,-0.6813931065241745,0.905544053978212,0.14127926761491846,0.8709102115280901,0.6791117167417484,-0.1917984947863417,-0.2451445497616982,-1.6027287022300074,-1.3575841524683092,0.9250484830183698,0.9250484830183698
4.0,baseline_wrong,27,geom_p_down2,-0.06354109196241561,0.000131970537109326,0.0010022088966305186,0.0004114825495699023,0.014526144044970902,0.014114661495400999,0.2788959601140154,14.362448344108369,14.083552383994354,-0.8948842971888828,0.8948842971888828
4.0,baseline_wrong,37,geom_down_boundary_gap,0.6336234771452224,0.8685290836636997,0.2092745069726338,0.821393863041175,0.543415674128882,-0.277978188912293,-0.2252315454203294,-1.5535261042441888,-1.3282945588238595,-0.8416386170350529,0.8416386170350529
4.0,baseline_wrong,33,geom_up_distance_mass,0.4356290447741165,0.057874787567668846,0.12006049598759855,0.0790604704224012,0.26780277984603856,0.18874230942363734,0.17645839858033519,1.748518449399485,1.5720600508191498,0.6848350182658953,0.6848350182658953
4.0,baseline_wrong,6,baseline_vocab_numeral_mass,0.10486142588405463,0.984386313020344,0.0229913814593945,0.9825147413468985,0.8557885447150902,-0.12672619663180829,-0.08140318478688947,-5.593303235491632,-5.511900050704742,-0.5779856986472923,0.5779856986472923
4.0,baseline_wrong,30,geom_up_mass,-0.7451523217038468,0.05660975777752894,0.11565254758752253,0.07828390843229502,0.16254628072756955,0.08426237229527453,0.18740746405403452,0.9159895320928468,0.7285820680388123,-0.5429046195509111,0.5429046195509111
4.0,baseline_wrong,5,baseline_conditional_margin,-0.5001914620767879,0.8177377517370221,0.2735078215133602,0.7493262701534281,0.47693427307647984,-0.2723919970769483,-0.25012623480038904,-1.2460465546280364,-0.9959203198276474,0.49815084088657313,0.49815084088657313
4.0,baseline_wrong,29,geom_local_asymmetry,0.9746753926506098,0.018388733864148705,0.15378152644045082,0.02803931592242827,-0.02452345804023089,-0.05256277396265916,0.06275514544340645,-0.27904646869919447,-0.3418016141426009,-0.33314562247305174,0.33314562247305174
4.0,baseline_wrong,32,geom_signed_tail_mass,-1.7192478542712641,0.01876356953326998,0.15624521333330574,0.027478028392680647,0.004204278196886891,-0.023273750195793756,0.05577424532565227,-0.0931823191621549,-0.14895656448780717,0.25609325387528165,0.25609325387528165
4.0,baseline_wrong,26,geom_p_up1,-0.7026191312164077,0.055403704178660945,0.11240925085721881,0.0775556644093426,0.1111725845726358,0.03361692016329321,0.1970652776506708,0.4961235838570992,0.29905830620642837,-0.21012408728981113,0.21012408728981113
